index,Country/Territory,Suspected,Confirmed,Imported Cases,Incidence Rate,Zika Case Deaths,Zika Congenital Syndrome,Population x1000e,Congenital Suspected,Congenital Probable,GBS,Confirmed congenital syndrome,Date,Year,Month,Day,Noncumulative Suspected,Noncumulative Confirmed,Noncumulative Zika Case Deaths,Noncumulative Zika Congenital Syndrome
15,Nicaragua,0,2795,3.0,45.19728331177232,0.0,2.0,6184,,,,,2017-11-30,2017,nov,30,0,2,0.0,0.0
14,Honduras,32385,308,0.0,399.1819291819292,0.0,8.0,8190,61,0,141,1,2017-11-30,2017,nov,30,0,0,0.0,0.0
13,Guatemala,3907,1032,0.0,29.620966774619166,0.0,140.0,16674,5,0,47,13,2017-11-30,2017,nov,30,30,0,0.0,0.0
12,El Salvador,11761,51,0.0,192.1587766390109,0.0,4.0,6147,,,,,2017-11-30,2017,nov,30,7,0,0.0,0.0
11,Costa Rica,7692,2002,32.0,198.60684286006966,0.0,6.0,4881,0,0,0,1,2017-11-30,2017,nov,30,57,8,0.0,0.0
10,Belize,2005,355,0.0,636.1185983827494,0.0,0.0,371,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
8,Mexico,0,11315,15.0,8.79695857693743,0.0,20.0,128624,0,0,419,0,2017-11-30,2017,nov,30,0,250,0.0,0.0
5,Subtotal ,0,226,5833.0,0.0624911862541511,0.0,99.0,361651,0,0,0,7,2017-11-30,2017,nov,30,-63396,-7539,0.0,-77.0
4,United States of America,0,226,5304.0,0.0694751856770449,0.0,98.0,325296,0,0,0,7,2017-11-30,2017,nov,30,0,0,0.0,0.0
34,Venezuela (Bolivarian Republic of),60146,2413,0.0,198.48657909765848,0.0,0.0,31518,,,,,2017-11-30,2017,nov,30,5,0,0.0,0.0
36,Brazil,231725,137288,0.0,176.09530763100506,11.0,2952.0,209553,9289,2989,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
38,Argentina,539,277,41.0,1.8520199727644122,0.0,5.0,44060,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
65,Virgin Islands (US),1165,1024,2.0,2125.242718446602,0.0,0.0,103,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
64,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
63,Turks and Caicos Islands,203,25,3.0,438.46153846153845,0.0,0.0,52,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
62,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,17.0,1367,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
61,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,2,5,15,4,2017-11-30,2017,nov,30,0,0,0.0,0.0
60,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
59,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
58,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
57,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
56,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
55,Jamaica,7772,203,0.0,284.00997150997154,0.0,0.0,2808,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
54,Guyana,0,37,0.0,4.786545924967658,0.0,3.0,773,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
3,Canada,0,0,523.0,0.0,0.0,1.0,36284,0,0,0,0,2017-11-30,2017,nov,30,0,0,0.0,0.0
53,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,8,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
51,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
50,Cayman Islands,237,30,11.0,460.3448275862069,0.0,0.0,58,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
49,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
48,Barbados,715,150,0.0,296.2328767123288,0.0,1.0,292,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
47,Bahamas,531,25,3.0,140.7594936708861,0.0,0.0,395,0,0,0,0,2017-11-30,2017,nov,30,0,0,0.0,0.0
46,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
45,Antigua and Barbuda,540,25,2.0,601.063829787234,0.0,0.0,94,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
44,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
42,Subtotal ,1230,297,76.0,2.1102819237147594,0.0,7.0,72360,0,0,0,0,2017-11-30,2017,nov,30,1230,71,0.0,-92.0
41,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
40,Paraguay,691,20,0.0,10.572490706319703,0.0,2.0,6725,,,,,2017-11-30,2017,nov,30,-8,2,0.0,0.0
39,Chile,0,0,34.0,0.0,0.0,0.0,18131,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
52,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,,,,,2017-11-30,2017,nov,30,0,0,0.0,0.0
2,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0,0,2017-11-30,2017,nov,30,0,0,0.0,0.0
2,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0,0,2017-12-07,2017,dec,7,0,0,0.0,0.0
67,TOTAL,582970,222923,6286.0,80.30750097906446,20.0,3699.0,1003509,9611,3216,1366,93,2017-12-07,2017,dec,7,172,18,0.0,4.0
19,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,,,29,,2017-12-07,2017,dec,7,0,0,0.0,0.0
32,Ecuador,3863,2377,15.0,37.80443475099964,0.0,7.0,16506,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
33,Peru,7366,1530,22.0,27.82608695652174,0.0,0.0,31970,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
34,Venezuela (Bolivarian Republic of),60146,2413,0.0,198.48657909765848,0.0,0.0,31518,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
35,Subtotal ,172779,17053,41.0,135.96819825949933,0.0,269.0,139615,195,216,417,0,2017-12-07,2017,dec,7,171549,16756,0.0,262.0
36,Brazil,231725,137288,0.0,176.09530763100506,11.0,2952.0,209553,9289,2989,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
38,Argentina,539,277,41.0,1.8520199727644122,0.0,5.0,44060,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
39,Chile,0,0,34.0,0.0,0.0,0.0,18131,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
40,Paraguay,691,20,0.0,10.572490706319703,0.0,2.0,6725,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
41,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
42,Subtotal ,1230,297,76.0,2.1102819237147594,0.0,7.0,72360,0,0,0,0,2017-12-07,2017,dec,7,-171549,-16756,0.0,-262.0
44,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
45,Antigua and Barbuda,540,25,2.0,601.063829787234,0.0,0.0,94,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
46,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
47,Bahamas,531,25,3.0,140.7594936708861,0.0,0.0,395,0,0,0,0,2017-12-07,2017,dec,7,0,0,0.0,0.0
48,Barbados,715,150,0.0,296.2328767123288,0.0,1.0,292,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
49,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
50,Cayman Islands,237,30,11.0,460.3448275862069,0.0,0.0,58,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
3,Canada,0,0,523.0,0.0,0.0,1.0,36284,0,0,0,0,2017-12-07,2017,dec,7,0,0,0.0,0.0
51,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
4,United States of America,0,226,5313.0,0.0694751856770449,0.0,98.0,325296,0,0,0,7,2017-12-07,2017,dec,7,0,0,0.0,0.0
8,Mexico,0,11315,15.0,8.79695857693743,0.0,20.0,128624,0,0,419,0,2017-12-07,2017,dec,7,0,0,0.0,0.0
27,"Saint Martin,",3283,200,0.0,9675.0,0.0,1.0,36,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
26,Saint Barthelemy,1005,61,0.0,10660.0,0.0,0.0,10,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
25,Puerto Rico,0,40562,137.0,1101.9288236892148,5.0,47.0,3681,0,1,11,34,2017-12-07,2017,dec,7,0,0,0.0,0.0
24,"Martinique,",36680,21,0.0,9267.929292929293,0.0,5.0,396,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
23,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
22,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
21,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
20,Dominican Republic,4919,335,0.0,49.06611878968995,0.0,85.0,10708,16,0,274,30,2017-12-07,2017,dec,7,0,0,0.0,0.0
31,Colombia,98774,9927,0.0,223.43473792394656,0.0,248.0,48650,195,216,417,0,2017-12-07,2017,dec,7,105,2,0.0,0.0
17,Subtotal ,63450,7765,77.0,153.35831341387257,0.0,180.0,46437,101,5,201,18,2017-12-07,2017,dec,7,62220,7468,0.0,173.0
16,Panama,5646,1222,42.0,172.13032581453635,0.0,16.0,3990,35,5,13,3,2017-12-07,2017,dec,7,0,0,0.0,0.0
15,Nicaragua,0,2795,3.0,45.19728331177232,0.0,2.0,6184,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
14,Honduras,32385,308,0.0,399.1819291819292,0.0,8.0,8190,61,0,141,1,2017-12-07,2017,dec,7,0,0,0.0,0.0
13,Guatemala,3907,1032,0.0,29.620966774619166,0.0,140.0,16674,5,0,47,13,2017-12-07,2017,dec,7,0,0,0.0,0.0
12,El Salvador,11775,51,0.0,192.3865300146413,0.0,4.0,6147,,,,,2017-12-07,2017,dec,7,14,0,0.0,0.0
11,Costa Rica,7732,2002,32.0,199.4263470600287,0.0,10.0,4881,0,0,0,1,2017-12-07,2017,dec,7,40,0,0.0,4.0
10,Belize,2005,355,0.0,636.1185983827494,0.0,0.0,371,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
5,Subtotal ,0,226,5842.0,0.0624911862541511,0.0,99.0,361651,0,0,0,7,2017-12-07,2017,dec,7,-63450,-7539,0.0,-81.0
52,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
53,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,8,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
54,Guyana,0,37,0.0,4.786545924967658,0.0,3.0,773,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
28,Subtotal ,90187,42236,205.0,349.5209438593713,5.0,145.0,37887,16,1,314,64,2017-12-07,2017,dec,7,90187,42010,5.0,46.0
66,Subtotal ,23599,6743,30.0,411.02682199945815,4.0,27.0,7382,10,5,15,4,2017-12-07,2017,dec,7,-66588,-35493,-1.0,-118.0
65,Virgin Islands (US),1165,1024,2.0,2125.242718446602,0.0,0.0,103,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
64,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
63,Turks and Caicos Islands,203,25,3.0,438.46153846153845,0.0,0.0,52,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
62,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,17.0,1367,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
30,Bolivia (Plurinational State of),2630,806,4.0,31.318931729104,0.0,14.0,10971,,,,,2017-12-07,2017,dec,7,13,16,0.0,0.0
60,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
59,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
58,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
57,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
56,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
61,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,2,5,15,4,2017-12-07,2017,dec,7,0,0,0.0,0.0
55,Jamaica,7772,203,0.0,284.00997150997154,0.0,0.0,2808,,,,,2017-12-07,2017,dec,7,0,0,0.0,0.0
50,Cayman Islands,237,30,11.0,460.3448275862069,0.0,0.0,58,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
49,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
48,Barbados,715,150,0.0,296.2328767123288,0.0,1.0,292,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
47,Bahamas,531,25,3.0,140.7594936708861,0.0,0.0,395,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
45,Antigua and Barbuda,540,25,2.0,601.063829787234,0.0,0.0,94,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
51,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
44,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
42,Subtotal ,1229,297,76.0,2.1088999447208403,0.0,7.0,72360,0,0,0,0,2017-12-14,2017,dec,14,-22370,-6446,-4.0,-20.0
41,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
40,Paraguay,690,20,0.0,10.557620817843866,0.0,2.0,6725,,,,,2017-12-14,2017,dec,14,-1,0,0.0,0.0
46,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
52,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
56,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
54,Guyana,0,37,0.0,4.786545924967658,0.0,3.0,773,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
55,Jamaica,7772,203,0.0,284.00997150997154,0.0,0.0,2808,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
57,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
58,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
59,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
61,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,2,5,15,4,2017-12-14,2017,dec,14,0,0,0.0,0.0
62,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,17.0,1367,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
63,Turks and Caicos Islands,203,25,3.0,438.46153846153845,0.0,0.0,52,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
64,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
65,Virgin Islands (US),1165,1024,2.0,2125.242718446602,0.0,0.0,103,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
66,Subtotal ,23599,6743,30.0,411.02682199945815,4.0,27.0,7382,10,5,15,4,2017-12-14,2017,dec,14,22370,6446,4.0,20.0
67,TOTAL,583044,223158,6297.0,80.33829293010825,20.0,3706.0,1003509,9611,3216,1366,93,2017-12-14,2017,dec,14,74,235,0.0,7.0
53,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,8,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
60,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
38,Argentina,539,277,41.0,1.8520199727644122,0.0,5.0,44060,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
67,TOTAL,583044,223158,6297.0,80.33829293010825,20.0,3706.0,1003509,9611,3216,1366,93,2017-12-14,2017,dec,14,0,0,0.0,0.0
32,Ecuador,3954,2397,15.0,38.47691748455107,0.0,14.0,16506,,,,,2017-12-14,2017,dec,14,91,20,0.0,7.0
31,Colombia,98751,9927,0.0,223.3874614594039,0.0,248.0,48650,195,216,417,0,2017-12-14,2017,dec,14,-23,0,0.0,0.0
30,Bolivia (Plurinational State of),2630,806,4.0,31.318931729104,0.0,14.0,10971,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
28,Subtotal ,90187,42236,205.0,349.5209438593713,5.0,145.0,37887,16,1,314,64,2017-12-14,2017,dec,14,66588,35493,1.0,118.0
27,"Saint Martin,",3283,200,0.0,9675.0,0.0,1.0,36,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
26,Saint Barthelemy,1005,61,0.0,10660.0,0.0,0.0,10,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
25,Puerto Rico,0,40562,137.0,1101.9288236892148,5.0,47.0,3681,0,1,11,34,2017-12-14,2017,dec,14,0,0,0.0,0.0
24,"Martinique,",36680,21,0.0,9267.929292929293,0.0,5.0,396,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
23,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
22,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
21,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
20,Dominican Republic,4919,335,0.0,49.06611878968995,0.0,85.0,10708,16,0,274,30,2017-12-14,2017,dec,14,0,0,0.0,0.0
19,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,,,29,,2017-12-14,2017,dec,14,0,0,0.0,0.0
17,Subtotal ,63457,7770,77.0,153.38415487649934,0.0,180.0,46437,101,5,201,18,2017-12-14,2017,dec,14,-26730,-34466,-5.0,35.0
16,Panama,5646,1222,42.0,172.13032581453635,0.0,16.0,3990,35,5,13,3,2017-12-14,2017,dec,14,0,0,0.0,0.0
15,Nicaragua,0,2795,3.0,45.19728331177232,0.0,2.0,6184,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
14,Honduras,32385,308,0.0,399.1819291819292,0.0,8.0,8190,61,0,141,1,2017-12-14,2017,dec,14,0,0,0.0,0.0
13,Guatemala,3907,1032,0.0,29.620966774619166,0.0,140.0,16674,5,0,47,13,2017-12-14,2017,dec,14,0,0,0.0,0.0
12,El Salvador,11777,51,0.0,192.41906621115993,0.0,4.0,6147,,,,,2017-12-14,2017,dec,14,2,0,0.0,0.0
11,Costa Rica,7737,2007,32.0,199.63122311001842,0.0,10.0,4881,0,0,0,1,2017-12-14,2017,dec,14,5,5,0.0,0.0
10,Belize,2005,355,0.0,636.1185983827494,0.0,0.0,371,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
8,Mexico,0,11525,15.0,8.960225152382137,0.0,20.0,128624,0,0,419,0,2017-12-14,2017,dec,14,0,210,0.0,0.0
5,Subtotal ,0,226,5853.0,0.0624911862541511,0.0,99.0,361651,0,0,0,7,2017-12-14,2017,dec,14,-63457,-7544,0.0,-81.0
4,United States of America,0,226,5324.0,0.0694751856770449,0.0,98.0,325296,0,0,0,7,2017-12-14,2017,dec,14,0,0,0.0,0.0
3,Canada,0,0,523.0,0.0,0.0,1.0,36284,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
2,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
33,Peru,7366,1530,22.0,27.82608695652174,0.0,0.0,31970,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
34,Venezuela (Bolivarian Republic of),60146,2413,0.0,198.48657909765848,0.0,0.0,31518,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
35,Subtotal ,172847,17073,41.0,136.03122873616732,0.0,276.0,139615,195,216,417,0,2017-12-14,2017,dec,14,172847,16847,0.0,177.0
36,Brazil,231725,137288,0.0,176.09530763100506,11.0,2952.0,209553,9289,2989,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
66,Subtotal ,23599,6743,30.0,411.02682199945815,4.0,27.0,7382,10,5,15,4,2017-12-14,2017,dec,14,-149248,-10330,4.0,-249.0
65,Virgin Islands (US),1165,1024,2.0,2125.242718446602,0.0,0.0,103,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
64,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
63,Turks and Caicos Islands,203,25,3.0,438.46153846153845,0.0,0.0,52,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
62,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,17.0,1367,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
61,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,2,5,15,4,2017-12-14,2017,dec,14,0,0,0.0,0.0
60,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
59,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
58,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
57,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
56,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
55,Jamaica,7772,203,0.0,284.00997150997154,0.0,0.0,2808,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
54,Guyana,0,37,0.0,4.786545924967658,0.0,3.0,773,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
39,Chile,0,0,34.0,0.0,0.0,0.0,18131,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
53,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,8,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
51,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
50,Cayman Islands,237,30,11.0,460.3448275862069,0.0,0.0,58,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
49,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
48,Barbados,715,150,0.0,296.2328767123288,0.0,1.0,292,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
47,Bahamas,531,25,3.0,140.7594936708861,0.0,0.0,395,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
46,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
45,Antigua and Barbuda,540,25,2.0,601.063829787234,0.0,0.0,94,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
44,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
42,Subtotal ,1229,297,76.0,2.1088999447208403,0.0,7.0,72360,0,0,0,0,2017-12-14,2017,dec,14,-22370,-6446,-4.0,-20.0
41,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
40,Paraguay,690,20,0.0,10.557620817843866,0.0,2.0,6725,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
39,Chile,0,0,34.0,0.0,0.0,0.0,18131,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
38,Argentina,539,277,41.0,1.8520199727644122,0.0,5.0,44060,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
52,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
36,Brazil,231725,137288,0.0,176.09530763100506,11.0,2952.0,209553,9289,2989,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
2,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
3,Canada,0,0,523.0,0.0,0.0,1.0,36284,0,0,0,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
4,United States of America,0,226,5324.0,0.0694751856770449,0.0,98.0,325296,0,0,0,7,2017-12-14,2017,dec,14,0,0,0.0,0.0
5,Subtotal ,0,226,5853.0,0.0624911862541511,0.0,99.0,361651,0,0,0,7,2017-12-14,2017,dec,14,-1229,-71,0.0,92.0
8,Mexico,0,11525,15.0,8.960225152382137,0.0,20.0,128624,0,0,419,0,2017-12-14,2017,dec,14,0,0,0.0,0.0
10,Belize,2005,355,0.0,636.1185983827494,0.0,0.0,371,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
11,Costa Rica,7737,2007,32.0,199.63122311001842,0.0,10.0,4881,0,0,0,1,2017-12-14,2017,dec,14,0,0,0.0,0.0
12,El Salvador,11777,51,0.0,192.41906621115993,0.0,4.0,6147,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
35,Subtotal ,172847,17073,41.0,136.03122873616732,0.0,276.0,139615,195,216,417,0,2017-12-14,2017,dec,14,172847,16847,0.0,177.0
14,Honduras,32385,308,0.0,399.1819291819292,0.0,8.0,8190,61,0,141,1,2017-12-14,2017,dec,14,0,0,0.0,0.0
15,Nicaragua,0,2795,3.0,45.19728331177232,0.0,2.0,6184,,,,,2017-12-14,2017,dec,14,0,0,0.0,0.0
